Contact ID,Full Name,Email,Title,Phone,Location,Last Engagement Date,Engagement Score,Account ID
ceffa91b,Bryan Moore,bryan.moore@smith.com,RevOps Manager,001-962-204-6188x6563,Juliefurt,2025-04-10,10.51,502f01e9
1f40006f,David Cisneros,david.cisneros@smith.com,Finance Manager,001-905-364-2236,New Sophia,2025-04-21,44.52,502f01e9
ff947552,David Baldwin,david.baldwin@smith.com,RevOps Manager,(589)533-0230x19824,Lake Michaelton,2025-04-05,9.48,502f01e9
5e7dd3cf,Sara Daniel,sara.daniel@smith.com,CFO,+1-121-506-4287x3769,North Julie,2025-04-09,85.61,502f01e9
b658d229,Ronald Gonzalez,ronald.gonzalez@smith.com,Director of Marketing,906.715.7619,Lake Elizabeth,2025-05-03,94.4,502f01e9
215de176,Pamela Beck,pamela.beck@wright.com,RevOps Manager,650-199-5113,Woodsfurt,2025-04-13,23.69,243f3f59
13d0771f,Julie Sanchez,julie.sanchez@wright.com,Marketing Operations Manager,5736289060,Margaretshire,2025-03-27,43.88,243f3f59
9db77f21,Nicole Jimenez,nicole.jimenez@wright.com,Software Engineer,209.204.7299,Haasfurt,2025-03-04,49.74,243f3f59
71079ccd,Donna Ortiz,donna.ortiz@wright.com,Procurement Specialist,362-765-6468x3689,Port Matthew,2025-04-29,58.67,243f3f59
e20d6d4a,Vanessa Warren,vanessa.warren@wright.com,Software Engineer,590.945.9276,Lake Nicole,2025-03-03,16.56,243f3f59
451326c6,Jeffrey Campbell,jeffrey.campbell@wright.com,RevOps Manager,755-872-2628,Hawkinsside,2025-04-27,99.36,243f3f59
f55d0ea3,Samuel Park,samuel.park@wright.com,Director of Marketing,(447)721-1646x032,Port Rachel,2025-03-31,14.52,243f3f59
ceb0a22e,Jason Dean,jason.dean@wright.com,Demand Gen Manager,001-269-641-6355,East Victoriafurt,2025-03-24,42.33,243f3f59
e1c12983,Joseph Mccarthy,joseph.mccarthy@wright.com,Finance Manager,(691)925-0978x33984,East Emily,2025-03-11,75.96,243f3f59
6968055a,Andrea Tucker,andrea.tucker@wright.com,CMO,+1-966-805-8568,Collinside,2025-04-29,32.54,243f3f59
202a8567,Eric Bailey,eric.bailey@wright.com,VP of Marketing,255-323-9048x3295,Conniechester,2025-02-05,1.31,243f3f59
ced48717,Damon Diaz,damon.diaz@wright.com,RevOps Manager,+1-641-734-8345x5471,Jeffreyland,2025-04-14,90.24,243f3f59
628e8549,Jack Dawson,jack.dawson@wright.com,Customer Success Rep,+1-144-259-2334x06179,Klineton,2025-03-01,55.16,243f3f59
6e60e23d,Kelly Garcia,kelly.garcia@wright.com,Demand Gen Manager,(236)937-9248x664,Milesbury,2025-04-16,13.78,243f3f59
950bb676,Paul Frost,paul.frost@wright.com,Head of Demand Gen,977-815-4351,Reyesbury,2025-05-02,88.45,243f3f59
9f06c249,Stephanie Smith,stephanie.smith@wright.com,Head of Demand Gen,480.554.3502,Jeffreymouth,2025-02-11,48.35,243f3f59
11a85be8,John Edwards,john.edwards@wright.com,Finance Manager,055-107-1728x1293,East Michael,2025-02-28,99.77,243f3f59
afe0a290,Alex Jackson,alex.jackson@wright.com,Marketing Operations Manager,+1-354-188-1672x060,West Tammychester,2025-03-17,59.98,243f3f59
31496dcf,Darlene Martinez,darlene.martinez@wright.com,Head of Demand Gen,+1-166-530-1250x8591,Abbottbury,2025-04-28,6.71,243f3f59
09cb4bf8,Ryan Williams,ryan.williams@wright.com,Marketing Manager,436-239-5776,Williambury,2025-05-05,45.5,243f3f59
1e188b4d,Douglas Whitaker,douglas.whitaker@flowers.info,Customer Success Rep,(255)674-1635x701,East Mike,2025-04-07,12.05,53a5fb50
0df2c205,Olivia Bryant,olivia.bryant@flowers.info,RevOps Manager,945.113.1060x81184,South Nicolas,2025-04-26,78.85,53a5fb50
d91cbe19,Elizabeth Whitehead,elizabeth.whitehead@flowers.info,VP of Marketing,+1-517-082-1882x9960,North Sylvia,2025-03-25,81.38,53a5fb50
112c59ae,Angel Bowman,angel.bowman@flowers.info,Finance Manager,648.042.4758x86202,East Jenniferstad,2025-03-18,46.01,53a5fb50
79f83475,Christine Scott,christine.scott@flowers.info,Sales Representative,(016)612-9318x595,Lake Fernandoton,2025-03-13,59.1,53a5fb50
04cc5430,Paula Hayes,paula.hayes@flowers.info,Director of Marketing,(895)690-8029x70015,Lake Amymouth,2025-03-28,60.94,53a5fb50
52e2d570,Jason Jones,jason.jones@flowers.info,Marketing Operations Manager,241.305.1182,Michaelmouth,2025-03-05,60.17,53a5fb50
66811021,John Terrell,john.terrell@flowers.info,Director of Marketing,+1-329-648-9045x33722,Hudsonstad,2025-02-13,64.03,53a5fb50
c8610e9b,Denise Shaw,denise.shaw@flowers.info,Software Engineer,+1-722-668-0838,Ramseymouth,2025-04-12,61.7,53a5fb50
f7e57b38,Duane Cook,duane.cook@flowers.info,Finance Manager,+1-244-675-1177x63020,Andersonberg,2025-02-25,91.07,53a5fb50
b01f8e70,Jason Chambers,jason.chambers@flowers.info,Head of Demand Gen,8153383529,West Marthaberg,2025-02-08,13.08,53a5fb50
f30367ef,William Harrison,william.harrison@flowers.info,CMO,+1-894-770-2881x04305,Brianstad,2025-04-21,25.86,53a5fb50
155dbf76,David Brown,david.brown@flowers.info,Procurement Specialist,(001)834-0417x694,Port George,2025-02-14,87.46,53a5fb50
52cb0658,Sarah Cook,sarah.cook@flowers.info,Software Engineer,+1-370-295-3334x1703,Dunnview,2025-03-20,33.79,53a5fb50
a7283439,Laura Swanson,laura.swanson@flowers.info,Demand Gen Manager,+1-327-367-9947x99324,West Sandramouth,2025-02-09,27.61,53a5fb50
dc0888a1,Cody Nguyen,cody.nguyen@flowers.info,VP of Marketing,+1-072-664-8741x068,North Kelly,2025-02-17,18.45,53a5fb50
0812f6ac,Robert Jenkins,robert.jenkins@flowers.info,CFO,001-754-386-7499x7233,East Todd,2025-02-15,19.22,53a5fb50
5c45fdc9,Mackenzie Clark,mackenzie.clark@flowers.info,Sales Representative,001-566-840-2146x526,Port Nathan,2025-05-03,29.4,53a5fb50
b62b5c5f,Michael Richards,michael.richards@jones.com,IT Support Specialist,+1-228-484-1849x345,Davidville,2025-03-11,44.02,c51acfb5
436fbe5e,Adam Nguyen,adam.nguyen@jones.com,CFO,9582997492,East Heather,2025-02-13,44.28,c51acfb5
0081d8fc,Jeremy Vega,jeremy.vega@jones.com,Finance Manager,801-759-6393x132,Jonathanton,2025-03-29,6.09,c51acfb5
719f749b,Alexa Graham,alexa.graham@jones.com,Customer Success Rep,523-248-5110x33626,Kathyview,2025-03-25,34.55,c51acfb5
8b51a737,Megan Sullivan,megan.sullivan@jones.com,Software Engineer,+1-430-076-7919x8874,Samanthastad,2025-02-22,51.78,c51acfb5
3ed25b39,Kaitlyn Hernandez,kaitlyn.hernandez@jones.com,Demand Gen Manager,371.898.8815,Johnfort,2025-04-22,84.97,c51acfb5
da2397c1,Robert Vega,robert.vega@jones.com,Software Engineer,(317)414-7337,North Lauren,2025-02-15,23.72,c51acfb5
8afb4f2b,Kelly Fitzgerald,kelly.fitzgerald@jones.com,CFO,001-458-335-4000x1487,Mollychester,2025-04-06,11.01,c51acfb5
8bf19bf7,Alexandra Daniels,alexandra.daniels@jones.com,Marketing Manager,4330228731,South Donnafort,2025-04-21,2.5,c51acfb5
5b8f256f,Kevin Johnson,kevin.johnson@jones.com,CMO,074-432-2899,South Matthewburgh,2025-02-20,23.56,c51acfb5
d4c3d359,Lauren Woods,lauren.woods@jones.com,Marketing Operations Manager,740-390-4394x009,Lake Kathleen,2025-03-16,95.97,c51acfb5
5e145a7e,Ralph Hunter,ralph.hunter@jones.com,Marketing Manager,(624)612-1171,Perezview,2025-03-11,64.91,c51acfb5
45a85e54,Joseph King,joseph.king@jones.com,VP of Marketing,+1-025-439-8186x7348,Frankchester,2025-03-03,3.08,c51acfb5
72d067d2,Hannah Yang,hannah.yang@jones.com,Marketing Operations Manager,+1-612-497-8839,Darrenfort,2025-04-29,48.19,c51acfb5
f0bbf1a1,Jason Ramirez,jason.ramirez@jones.com,Software Engineer,(439)155-1575,Johnsonbury,2025-04-26,85.79,c51acfb5
d1c52599,Shannon Steele,shannon.steele@jones.com,Software Engineer,(667)277-0279x6952,North Stephenburgh,2025-04-18,48.07,c51acfb5
5cf2c412,Jacqueline Joyce,jacqueline.joyce@jones.com,CMO,009.833.0759,Port Suzanne,2025-03-06,63.9,c51acfb5
139aeca1,Christopher Johnston,christopher.johnston@mitchell.info,Sales Representative,504-947-2444,Parkhaven,2025-03-12,98.28,89f875b3
9ebdbdf2,Sarah Wright,sarah.wright@mitchell.info,Finance Manager,(374)463-1685,Carolynview,2025-04-18,41.28,89f875b3
e4f48553,Kenneth Cortez,kenneth.cortez@mitchell.info,Marketing Manager,+1-589-696-6544x331,Blakehaven,2025-04-24,82.98,89f875b3
515a0068,Tracy Smith,tracy.smith@mitchell.info,Software Engineer,629.371.7541,Lake Jessicashire,2025-03-22,61.19,89f875b3
c18afd79,Zachary Wood,zachary.wood@mitchell.info,VP of Marketing,001-805-839-0911,East Robertshire,2025-02-21,88.4,89f875b3
6a7f57b6,Katherine Barker,katherine.barker@mitchell.info,Demand Gen Manager,001-310-706-6885x89515,Port Christinechester,2025-02-28,19.29,89f875b3
2007b48d,Mark Gillespie,mark.gillespie@mitchell.info,VP of Marketing,372-013-2426,North Shaun,2025-02-22,23.15,89f875b3
0c1dbe0c,Luis Williams,luis.williams@mitchell.info,Marketing Manager,001.577.5301x82631,Goodmanville,2025-03-07,36.34,89f875b3
e984880c,Dawn Taylor,dawn.taylor@mitchell.info,Director of Marketing,(371)197-9341x84972,Kyleton,2025-04-03,29.95,89f875b3
5aeb6b03,Jonathon Wong,jonathon.wong@mitchell.info,CFO,001-732-372-5459,Loganmouth,2025-05-04,0.82,89f875b3
3069d6fc,Alex Walker,alex.walker@mitchell.info,IT Support Specialist,(394)913-0048,Gonzalesfurt,2025-02-28,80.99,89f875b3
51d1b749,Andrew Lambert,andrew.lambert@mitchell.info,CMO,001-792-927-3823x5746,Nancyshire,2025-04-14,52.17,89f875b3
12028ed4,Gary Bauer,gary.bauer@mitchell.info,HR Generalist,(055)302-3005x147,North Megan,2025-04-12,83.75,89f875b3
64d2ae8e,Scott Banks,scott.banks@mitchell.info,Demand Gen Manager,+1-257-918-4068x93503,Donnaview,2025-02-14,26.12,89f875b3
ae692e1b,Randall Parrish,randall.parrish@mitchell.info,Procurement Specialist,864.131.6554,Lake James,2025-03-17,43.2,89f875b3
5532a0b5,Jason Chavez,jason.chavez@mitchell.info,Finance Manager,001-179-040-7138x78723,Lake Michelle,2025-03-08,9.4,89f875b3
7f4fcbe5,Benjamin Gonzales,benjamin.gonzales@mitchell.info,CMO,001-614-947-6159,Lynchbury,2025-02-27,26.92,89f875b3
8d35b440,Melanie Guzman,melanie.guzman@todd.com,IT Support Specialist,702.211.5486x7536,New Francisco,2025-03-01,31.34,6459acc5
1bfe7c4d,Lisa Cox,lisa.cox@todd.com,Director of Marketing,(311)791-5720,Westfort,2025-02-05,43.51,6459acc5
d40ccfc2,Joseph Martin,joseph.martin@todd.com,CFO,(586)889-7967,Brettfort,2025-04-13,21.19,6459acc5
cb3fcfa8,Brittany Barrera,brittany.barrera@todd.com,Finance Manager,(110)025-4591x847,Williamfurt,2025-03-09,78.57,6459acc5
208ce303,Christopher Reyes,christopher.reyes@todd.com,Customer Success Rep,2978824062,Brownfurt,2025-02-05,87.88,6459acc5
2126de38,Brandon Thornton,brandon.thornton@todd.com,CMO,570-188-5635x11443,Lake Michealburgh,2025-04-30,18.61,6459acc5
7d58f1b8,Lisa Craig,lisa.craig@todd.com,Director of Marketing,837.657.1842,Lake Curtisstad,2025-03-26,73.23,6459acc5
6de7b82a,Nancy Lambert,nancy.lambert@todd.com,Customer Success Rep,+1-038-842-8026x6577,West Michele,2025-04-04,31.28,6459acc5
b04ba800,Tanya Smith,tanya.smith@todd.com,Sales Representative,931.640.5880,North Robert,2025-02-21,10.46,6459acc5
4bf8bce7,Alvin Thomas,alvin.thomas@todd.com,RevOps Manager,4241640379,New Arianatown,2025-02-25,53.53,6459acc5
ee49cb7b,Sue Jones,sue.jones@todd.com,CMO,946-262-2719,Lake Coreymouth,2025-02-21,53.8,6459acc5
4c5401ff,Joseph Silva,joseph.silva@todd.com,CFO,730.292.6222x8579,Jaychester,2025-04-09,8.23,6459acc5
fa29d36d,Christopher Knight,christopher.knight@todd.com,Product Manager,(878)516-2797x1763,South Tiffany,2025-05-03,17.07,6459acc5
55b20508,Heather Mason,heather.mason@todd.com,Sales Representative,+1-883-406-8736x0309,Watsonfort,2025-02-16,85.03,6459acc5
ae7c1f06,Stephanie Prince,stephanie.prince@todd.com,Procurement Specialist,(838)979-7553,Bryanshire,2025-02-16,87.25,6459acc5
7896d641,Barbara Pena,barbara.pena@todd.com,Demand Gen Manager,096.810.2828,New Jenniferfort,2025-02-20,50.38,6459acc5
217401de,Carrie Roberts,carrie.roberts@powell-williams.org,Procurement Specialist,001-984-404-0723x2077,Lake Lindsey,2025-03-02,20.24,b5cf5068
f58144fb,Julie Walter,julie.walter@powell-williams.org,CFO,+1-972-602-1534x02879,West Jenniferland,2025-04-01,73.55,b5cf5068
d681b1e7,Matthew White,matthew.white@powell-williams.org,Marketing Manager,(082)299-8372x4285,North David,2025-03-29,79.99,b5cf5068
87b9179d,Tina Chang,tina.chang@powell-williams.org,Demand Gen Manager,+1-101-353-9664x030,Hernandezberg,2025-04-28,16.18,b5cf5068
aec1cb21,Terri Patterson,terri.patterson@powell-williams.org,CMO,001-562-395-0966x0782,Lopezberg,2025-04-29,0.71,b5cf5068
6edca1d9,Kelly Hatfield,kelly.hatfield@powell-williams.org,Head of Demand Gen,900-973-9669x154,North Joseph,2025-03-06,47.96,b5cf5068
7c8022d9,Ashley Murphy,ashley.murphy@powell-williams.org,Director of Marketing,(980)931-3865x233,Krausefurt,2025-02-19,42.26,b5cf5068
c9345772,Mariah Oconnor,mariah.oconnor@powell-williams.org,CMO,+1-588-246-8515,North Kayla,2025-02-22,70.66,b5cf5068
c4fafb0e,Pamela Sandoval,pamela.sandoval@powell-williams.org,CFO,685.638.6110,East Ricky,2025-04-06,49.58,b5cf5068
9063d9a4,Kimberly Martin,kimberly.martin@powell-williams.org,Product Manager,001-156-409-9770x959,East Anthonyfurt,2025-04-30,94.95,b5cf5068
f91b3a0e,Kevin Blankenship,kevin.blankenship@powell-williams.org,Procurement Specialist,758-031-4248,Jessicaview,2025-03-05,79.3,b5cf5068
99dd1916,Angela Marquez,angela.marquez@powell-williams.org,Finance Manager,+1-503-094-2927x297,South Michael,2025-02-27,86.51,b5cf5068
31d73d43,Joanna Guerrero,joanna.guerrero@powell-williams.org,RevOps Manager,001-777-288-5965x2444,Ashleychester,2025-04-14,32.24,b5cf5068
9c649213,Jason Gordon,jason.gordon@powell-williams.org,Marketing Operations Manager,587-248-0307x3000,North Ryan,2025-03-05,50.3,b5cf5068
252deac5,Zachary Smith,zachary.smith@powell-williams.org,Sales Representative,386.429.5945x9384,West Brendaville,2025-03-29,11.15,b5cf5068
0b25b285,Grant Johnson,grant.johnson@powell-williams.org,Marketing Operations Manager,825-783-2729,Markhaven,2025-02-21,67.1,b5cf5068
b28d6ad8,Linda Mcgrath,linda.mcgrath@powell-williams.org,Director of Marketing,+1-341-653-5673x409,Susanbury,2025-02-06,43.64,b5cf5068
0a21d1b4,Mike Baker,mike.baker@davis.net,Sales Representative,(662)015-0886x531,Michaelport,2025-05-01,5.92,21c1e518
1b5a2765,Rebecca King,rebecca.king@davis.net,Head of Demand Gen,(404)710-0694,South Andrewstad,2025-04-28,61.42,21c1e518
46dbd292,Victoria Ramirez,victoria.ramirez@davis.net,VP of Marketing,001-834-046-3722x972,New Andrewburgh,2025-04-18,87.71,21c1e518
d2011aab,Susan Rice,susan.rice@davis.net,VP of Marketing,834.998.3073,North Walter,2025-03-04,64.8,21c1e518
9d68ab59,Dawn Cox,dawn.cox@davis.net,Marketing Operations Manager,979-424-6385x2077,Port Brendaville,2025-02-25,49.18,21c1e518
1a30b708,Brenda Patel,brenda.patel@davis.net,Finance Manager,+1-365-444-1554x2680,North Dakotaborough,2025-03-05,77.73,21c1e518
0febf1b6,Javier Burns,javier.burns@davis.net,Demand Gen Manager,+1-823-339-2253x46127,Whiteside,2025-02-10,81.58,21c1e518
c0637668,Karina Richards,karina.richards@davis.net,Director of Marketing,+1-686-252-7488x62645,South Sara,2025-02-26,96.18,21c1e518
0285a785,Jacob Ford,jacob.ford@davis.net,HR Generalist,(208)189-3656x404,Jasminefort,2025-04-09,47.8,21c1e518
3fd34adb,Brandon Cole,brandon.cole@davis.net,Procurement Specialist,7784009753,Williamsberg,2025-02-22,59.62,21c1e518
71c7fbf4,Anthony Thomas,anthony.thomas@davis.net,Product Manager,+1-409-220-8155x4753,Haroldton,2025-03-08,11.77,21c1e518
8597fb92,Timothy Davis,timothy.davis@davis.net,HR Generalist,001-143-692-2477x3713,West Lindsey,2025-02-06,48.61,21c1e518
0f7d48fa,Kenneth Fischer,kenneth.fischer@davis.net,CMO,+1-239-472-4017x27875,Dyerstad,2025-05-02,61.28,21c1e518
df3e1d1f,Cynthia Lewis,cynthia.lewis@davis.net,CMO,001-127-906-6665x23093,Johnsonbury,2025-02-16,38.28,21c1e518
1e8692b8,Richard Howard,richard.howard@davis.net,Product Manager,761.273.3602x8403,Derekfort,2025-04-05,41.13,21c1e518
1fb95f7f,Catherine Garcia,catherine.garcia@davis.net,Head of Demand Gen,651-752-7803,Murphytown,2025-04-08,16.56,21c1e518
ac415820,Pamela Camacho,pamela.camacho@davis.net,Procurement Specialist,001-852-744-7195x9569,New Taraland,2025-02-25,81.96,21c1e518
c6190a2b,Matthew Hansen,matthew.hansen@davis.net,Demand Gen Manager,896-684-4909x2428,Perezshire,2025-05-04,6.66,21c1e518
39110dd0,Ashley Lewis,ashley.lewis@davis.net,Customer Success Rep,(284)529-8453x90800,Susanshire,2025-02-28,15.58,21c1e518
6da4130a,Ralph Michael,ralph.michael@davis.net,HR Generalist,(903)287-5050,Dianeland,2025-04-05,52.42,21c1e518
41ba3f40,Susan Wong,susan.wong@benson.com,Director of Marketing,9503627341,Kerryview,2025-04-22,22.12,beeebc7f
570866b1,Joe Brown,joe.brown@benson.com,CMO,854.216.6181x710,Brooksmouth,2025-03-23,88.26,beeebc7f
9d63e8ae,Jennifer Little,jennifer.little@benson.com,HR Generalist,601.765.8156,South Traci,2025-03-28,92.36,beeebc7f
f57fee2e,Amanda Hicks,amanda.hicks@benson.com,Procurement Specialist,+1-495-765-1008,North Saraburgh,2025-03-13,5.88,beeebc7f
6.24E+08,Marissa Robinson,marissa.robinson@benson.com,VP of Marketing,(927)536-2627,New Harry,2025-04-02,7.24,beeebc7f
c077a96f,Taylor Gilbert,taylor.gilbert@benson.com,CFO,(856)601-4858x32941,West Debrastad,2025-04-01,69.85,beeebc7f
2d52999a,David White,david.white@benson.com,Head of Demand Gen,438-690-7468x84707,North Christina,2025-04-24,9.32,beeebc7f
fd6f42d6,Kimberly Mcguire,kimberly.mcguire@benson.com,Marketing Operations Manager,822.701.2450x8871,New Tylermouth,2025-03-29,1.65,beeebc7f
98cde960,Kristi Griffith,kristi.griffith@benson.com,Customer Success Rep,(776)680-4843x99768,Benjaminchester,2025-04-17,19.72,beeebc7f
9d7019ff,David Walter,david.walter@benson.com,Head of Demand Gen,415.832.8147x7531,Hurstmouth,2025-03-28,50.92,beeebc7f
795a4e02,Kara Dorsey,kara.dorsey@benson.com,Finance Manager,001-620-306-7326x516,Loriville,2025-03-28,80.83,beeebc7f
5850df53,Donald Douglas,donald.douglas@benson.com,Director of Marketing,123-615-7300x150,East Jorgeberg,2025-03-17,41.46,beeebc7f
f080d0a5,Aaron Thomas,aaron.thomas@benson.com,RevOps Manager,+1-608-060-8271x576,Port Kimberly,2025-03-19,66.56,beeebc7f
b1a4464f,Bradley Alvarez,bradley.alvarez@benson.com,Procurement Specialist,1953902636,Port Wendy,2025-02-21,27.33,beeebc7f
54a711a6,Amy Adams,amy.adams@benson.com,Director of Marketing,001-158-502-0821x101,North Danielton,2025-04-08,20.57,beeebc7f
ff193a46,Hannah Brown,hannah.brown@benson.com,CMO,001-612-417-7046x932,North Heather,2025-02-13,1.5,beeebc7f
0485ca58,Renee Harper,renee.harper@benson.com,CMO,+1-360-717-1929,New Michaelfort,2025-03-28,89.41,beeebc7f
ac308228,Austin Pearson,austin.pearson@garner.com,CMO,065.899.2984x161,West Lori,2025-03-12,78.78,996b7a74
c54f2e6c,Michael King,michael.king@garner.com,Product Manager,504-137-7782x448,West Travis,2025-04-19,46.73,996b7a74
675628f5,Julie Richardson,julie.richardson@garner.com,RevOps Manager,(461)492-3579x83455,Shahborough,2025-04-30,23.24,996b7a74
3e9b78f8,Tara Cameron,tara.cameron@garner.com,RevOps Manager,001-155-372-5689x22813,North John,2025-04-22,50.36,996b7a74
30d9577e,Jasmine Davis,jasmine.davis@garner.com,VP of Marketing,665-294-4433x335,Lake Heidi,2025-03-12,70.98,996b7a74
7ae9588c,Francis Archer,francis.archer@garner.com,CFO,964-338-6280,Lake Amyberg,2025-03-03,34.43,996b7a74
eb16124b,Travis Jackson,travis.jackson@garner.com,Demand Gen Manager,060-795-9112,Owensberg,2025-04-19,2.16,996b7a74
0.00E+00,Tanya Fleming,tanya.fleming@garner.com,Marketing Manager,9062429311,New Bonnieview,2025-02-15,68.94,996b7a74
b7d4b784,Kevin Garcia,kevin.garcia@garner.com,Customer Success Rep,001-063-428-6651,North Erica,2025-03-30,74.09,996b7a74
203649eb,Daniel Johnson,daniel.johnson@garner.com,Sales Representative,001-710-091-3890,East Haleyhaven,2025-02-14,99.12,996b7a74
b3f0d4fe,Paul George,paul.george@garner.com,HR Generalist,001-071-642-6619x34235,Erneststad,2025-03-15,70.71,996b7a74
58f5950e,Cassandra Shelton,cassandra.shelton@garner.com,Finance Manager,983.962.9785x1454,Jordanview,2025-04-08,24.93,996b7a74
d3f66001,Tony Sloan,tony.sloan@garner.com,VP of Marketing,026-937-7621,Nicholasburgh,2025-04-27,57.47,996b7a74
efdf7470,Steven Beasley,steven.beasley@garner.com,IT Support Specialist,907.387.1315,North Jennyside,2025-04-19,77.63,996b7a74
97d92a44,Benjamin Roman,benjamin.roman@garner.com,Director of Marketing,7956704829,North Cynthia,2025-04-16,26.04,996b7a74
ecfc48d8,Tanya Smith,tanya.smith@garner.com,Software Engineer,841.411.8564x8727,Gilbertside,2025-03-07,28.19,996b7a74
4a31adb0,Kayla Trujillo,kayla.trujillo@garner.com,Procurement Specialist,001-708-227-4959x0935,Weekstown,2025-04-28,47.39,996b7a74
